about_to_divide	cell_age	cellxposition	cellyposition	channel_average_cells	channel_in_multipoint	channel_orientation	channel_width	division_age	elongation_rate	fluorescence_0	fluorescence_background_0	fluorescence_count	fluorescence_raw_0	fluorescence_std_0	length	multipoint	timepoint	timepoint_num	uid_cell	uid_parent	uid_thiscell	uid_track
0	0.36265588	782.5	342.08570313	7.97983871	8	0	1.235	1.61246322	0.00446568	10.93641904	3248.67271182	1	3259.60913086	72.17367554	2.47	0	55965.31830623	62	12543	12454	12545	12349
0	0.61251518	780.5	332.52916434	7.97983871	8	0	1.235	1.61246322	-0.00111174	15.22136137	3248.94001558	1	3264.16137695	71.89674377	2.405	0	56864.81179898	63	12543	12454	12546	12349
0	1.00085145	782.5	310.55546964	7.97983871	8	0	1.235	1.61246322	0.00429181	10.68314066	3248.11788473	1	3258.80102539	61.97266388	2.795	0	58262.82234878	64	12543	12454	12547	12349
0	1.11388964	781.5	303.55636983	7.97983871	8	0	1.235	1.61246322	0.00491476	12.49417819	3248.23824369	1	3260.73242188	73.03158569	2.925	0	58669.759831	65	12543	12454	12548	12349
1	1.36263673	781.5	291.05767448	7.97983871	8	0	1.235	1.61246322	0.00335012	17.77612719	3248.1018025	1	3265.87792969	74.20254517	3.12	0	59565.24937143	66	12543	12454	12549	12349
0	0.0	782.5	396.08475063	7.97983871	8	0	1.235	nan	0.0	11.7682266	3248.41463473	1	3260.18286133	74.67775726	1.95	0	54659.75714173	60	12551	12454	12550	12349
0	0.1138446	781.5	391.55767448	7.97983871	8	0	1.235	nan	0.00731992	12.73867814	3248.4737242	1	3261.21240234	76.16189575	2.145	0	55069.59769205	61	12551	12454	12552	12349
0	0.36265588	782.5	381.58570313	7.97983871	8	0	1.235	nan	0.00446568	8.73842099	3248.67271182	1	3257.41113281	76.30654907	2.405	0	55965.31830623	62	12551	12454	12553	12349
0	0.61251518	780.5	374.52916434	7.97983871	8	0	1.235	nan	0.00667042	10.00554106	3248.94001558	1	3258.94555664	73.93707275	2.795	0	56864.81179898	63	12551	12454	12554	12349
0	1.00085145	782.5	358.55546964	7.97983871	8	0	1.235	nan	0.00429181	17.18607035	3248.11788473	1	3265.30395508	67.40808105	3.185	0	58262.82234878	64	12551	12454	12555	12349
0	1.11388964	781.5	353.55636983	7.97983871	8	0	1.235	nan	0.00491476	13.83768404	3248.23824369	1	3262.07592773	73.92926025	3.315	0	58669.759831	65	12551	12454	12556	12349
0	1.36263673	781.5	344.05767448	7.97983871	8	0	1.235	nan	0.00335012	12.50952562	3248.1018025	1	3260.61132812	77.35506439	3.51	0	59565.24937143	66	12551	12454	12557	12349
0	1.61246322	781.5	343.52830398	7.97983871	8	0	1.235	nan	-0.02334954	11.40091721	3248.32784256	1	3259.72875977	69.96099091	2.145	0	60464.62475168	67	12551	12454	12558	12349
0	2.12219785	781.5	338.55858773	7.97983871	8	0	1.235	nan	0.00326968	21.63309154	3247.86226979	1	3269.49536133	63.84586716	2.535	0	62299.6694029	68	12551	12454	12559	12349
0	2.23639795	781.5	336.55636983	7.97983871	8	0	1.235	nan	0.00486476	18.87618921	3248.15432837	1	3267.03051758	72.82456207	2.665	0	62710.78976193	69	12551	12454	12560	12349
0	2.48496924	782.5	321.08746457	7.97983871	8	0	1.235	nan	0.00335249	14.12173893	3247.98324154	1	3262.10498047	67.89353943	2.86	0	63605.64641885	70	12551	12454	12561	12349
0	2.73554215	781.5	308.55900475	7.97983871	8	0	1.235	nan	0.00332571	10.1116187	3248.03364497	1	3258.14526367	65.94857788	3.055	0	64507.70889768	71	12551	12454	12562	12349
0	3.12329945	782.5	288.08435886	7.97983871	8	0	1.235	nan	0.00501459	14.55784519	3247.4709634	1	3262.02880859	69.4888916	3.51	0	65903.6351739	72	12551	12454	12563	12349
0	3.23647543	780.5	280.02924154	7.97983871	8	0	1.235	nan	0.00981755	13.34282748	3247.46796354	1	3260.81079102	69.58947754	3.77	0	66311.06869778	73	12551	12454	12564	12349
0	3.48520702	783.5	280.61592439	7.97983871	8	0	1.235	nan	-0.02791943	18.92397535	3247.19858324	1	3266.12255859	67.75230408	2.145	0	67206.50242483	74	12551	12454	12565	12349
0	0.0	782.5	171.08570313	7.97983871	8	0	1.235	nan	0.0	35.23695615	3248.67271182	1	3283.90966797	80.04244995	1.17	0	55965.31830623	62	12566	0	12567	12566
0	0.2498593	780.5	178.52916434	7.97983871	8	0	1.235	nan	0.021123	34.8885977	3248.94001558	1	3283.82861328	79.47932434	2.405	0	56864.81179898	63	12566	0	12568	12566
0	0.63819557	782.5	178.55546964	7.97983871	8	0	1.235	nan	-0.00286121	27.52493754	3248.11788473	1	3275.64282227	72.65497589	2.145	0	58262.82234878	64	12566	0	12569	12566
0	0.75123376	781.5	173.55636983	7.97983871	8	0	1.235	nan	-0.0245738	31.76908053	3248.23824369	1	3280.00732422	81.54475403	1.495	0	58669.759831	65	12566	0	12570	12566
0	0.99998085	781.5	193.05767448	7.97983871	8	0	1.235	nan	0.01675061	32.47851977	3248.1018025	1	3280.58032227	78.19458771	2.47	0	59565.24937143	66	12566	0	12571	12566
0	1.24980735	781.5	206.52830398	7.97983871	8	0	1.235	nan	0.01667824	23.87650314	3248.32784256	1	3272.2043457	69.66716003	3.445	0	60464.62475168	67	12566	0	12572	12566
0	0.0	782.5	417.58570313	7.97983871	8	0	1.235	1.75954197	0.0	17.33558896	3248.67271182	1	3266.00830078	75.34631348	2.015	0	55965.31830623	62	12574	12467	12573	12467
0	0.2498593	780.5	414.02916434	7.97983871	8	0	1.235	1.75954197	0.00111174	16.47941801	3248.94001558	1	3265.41943359	72.55522919	2.08	0	56864.81179898	63	12574	12467	12575	12467
0	0.63819557	782.5	405.05546964	7.97983871	8	0	1.235	1.75954197	0.00572242	19.4946641	3248.11788473	1	3267.61254883	67.68981171	2.6	0	58262.82234878	64	12574	12467	12576	12467
0	0.75123376	781.5	401.55636983	7.97983871	8	0	1.235	1.75954197	0.00245738	18.65384615	3248.23824369	1	3266.89208984	75.29925537	2.665	0	58669.759831	65	12574	12467	12577	12467
0	0.99998085	781.5	396.05767448	7.97983871	8	0	1.235	1.75954197	0.00558354	20.52295336	3248.1018025	1	3268.62475586	77.52742004	2.99	0	59565.24937143	66	12574	12467	12578	12467
1	1.24980735	781.5	389.52830398	7.97983871	8	0	1.235	1.75954197	0.01000695	16.05692307	3248.32784256	1	3264.38476562	66.42751312	3.575	0	60464.62475168	67	12574	12467	12579	12467
0	0.0	782.5	452.08570313	7.97983871	8	0	1.235	3.37268878	0.0	16.68690732	3248.67271182	1	3265.35961914	83.94225311	2.21	0	55965.31830623	62	12581	12467	12580	12467
0	0.2498593	780.5	452.52916434	7.97983871	8	0	1.235	3.37268878	0.00778216	6.86833403	3248.94001558	1	3255.80834961	77.067276	2.665	0	56864.81179898	63	12581	12467	12582	12467
0	0.63819557	782.5	449.55546964	7.97983871	8	0	1.235	3.37268878	0.00286121	9.99490824	3248.11788473	1	3258.11279297	72.32440948	2.925	0	58262.82234878	64	12581	12467	12583	12467
0	0.75123376	781.5	447.55636983	7.97983871	8	0	1.235	3.37268878	0.00491476	8.87894381	3248.23824369	1	3257.1171875	79.89201355	3.055	0	58669.759831	65	12581	12467	12584	12467
0	0.99998085	781.5	446.05767448	7.97983871	8	0	1.235	3.37268878	0.00335012	9.52685961	3248.1018025	1	3257.62866211	80.24404907	3.25	0	59565.24937143	66	12581	12467	12585	12467
0	1.24980735	781.5	446.52830398	7.97983871	8	0	1.235	3.37268878	0.00555941	7.82352463	3248.32784256	1	3256.15136719	71.79618073	3.575	0	60464.62475168	67	12581	12467	12586	12467
0	1.75954197	781.5	451.55858773	7.97983871	8	0	1.235	3.37268878	-0.01198881	12.16214427	3247.86226979	1	3260.02441406	78.71424866	2.145	0	62299.6694029	68	12581	12467	12587	12467
0	1.87374207	781.5	454.55636983	7.97983871	8	0	1.235	3.37268878	0.00486476	11.13888452	3248.15432837	1	3259.29321289	77.19216156	2.275	0	62710.78976193	69	12581	12467	12588	12467
0	2.12231336	782.5	449.58746457	7.97983871	8	0	1.235	3.37268878	0.00223499	11.86954166	3247.98324154	1	3259.8527832	79.71411896	2.405	0	63605.64641885	70	12581	12467	12589	12467
0	2.37288628	781.5	448.55900475	7.97983871	8	0	1.235	3.37268878	0.00443428	6.03080815	3248.03364497	1	3254.06445312	77.09452057	2.665	0	64507.70889768	71	12581	12467	12590	12467
0	2.76064357	782.5	446.08435886	7.97983871	8	0	1.235	3.37268878	0.00644733	11.12644871	3247.4709634	1	3258.59741211	78.52946472	3.25	0	65903.6351739	72	12581	12467	12591	12467
0	2.87381955	780.5	443.52924154	7.97983871	8	0	1.235	3.37268878	0.00245439	9.34941927	3247.46796354	1	3256.81738281	82.98073578	3.315	0	66311.06869778	73	12581	12467	12592	12467
1	3.12255114	783.5	440.11592439	7.97983871	8	0	1.235	3.37268878	0.00558389	14.76015699	3247.19858324	1	3261.95874023	80.94982147	3.64	0	67206.50242483	74	12581	12467	12593	12467
0	0.0	781.5	169.52830398	7.97983871	8	0	1.235	nan	0.0	30.61649338	3248.32784256	1	3278.94433594	79.95951843	1.105	0	60464.62475168	67	12594	0	12595	12594
0	0.50973463	781.5	185.05858773	7.97983871	8	0	1.235	nan	0.0070843	28.18729076	3247.86226979	1	3276.04956055	74.52418518	1.95	0	62299.6694029	68	12594	0	12596	12594
0	0.62393473	781.5	176.55636983	7.97983871	8	0	1.235	nan	-0.00243238	41.50045678	3248.15432837	1	3289.65478516	81.59980774	1.885	0	62710.78976193	69	12594	0	12597	12594
0	0.87250602	782.5	171.08746457	7.97983871	8	0	1.235	nan	-0.01005748	39.85001041	3247.98324154	1	3287.83325195	73.57019806	1.3	0	63605.64641885	70	12594	0	12598	12594
0	1.12307893	781.5	179.55900475	7.97983871	8	0	1.235	nan	0.00554285	32.28642339	3248.03364497	1	3280.32006836	75.05872345	1.625	0	64507.70889768	71	12594	0	12599	12594
0	1.51083623	782.5	185.08435886	7.97983871	8	0	1.235	nan	0.00071637	36.4587241	3247.4709634	1	3283.9296875	83.876091	1.69	0	65903.6351739	72	12594	0	12600	12594
0	1.62401221	780.5	178.02924154	7.97983871	8	0	1.235	nan	-0.02454388	38.27422396	3247.46796354	1	3285.7421875	88.68482971	1.04	0	66311.06869778	73	12594	0	12601	12594
0	0.0	781.5	279.02830398	7.97983871	8	0	1.235	nan	0.0	20.65457932	3248.32784256	1	3268.98242188	69.75505066	2.34	0	60464.62475168	67	12603	12543	12602	12349
0	0.50973463	781.5	263.05858773	7.97983871	8	0	1.235	nan	-0.00326968	26.34695873	3247.86226979	1	3274.20922852	68.89595032	1.95	0	62299.6694029	68	12603	12543	12604	12349
0	0.62393473	781.5	257.05636983	7.97983871	8	0	1.235	nan	0.00486476	20.91671655	3248.15432837	1	3269.07104492	74.75238037	2.08	0	62710.78976193	69	12603	12543	12605	12349
0	0.0	781.5	312.02830398	7.97983871	8	0	1.235	nan	0.0	7.90604416	3248.32784256	1	3256.23388672	63.25560379	1.69	0	60464.62475168	67	12607	12543	12606	12349
0	0.50973463	781.5	298.55858773	7.97983871	8	0	1.235	nan	0.0059944	11.95071849	3247.86226979	1	3259.81298828	66.16092682	2.405	0	62299.6694029	68	12607	12543	12608	12349
0	0.62393473	781.5	294.55636983	7.97983871	8	0	1.235	nan	0.00486476	16.36495874	3248.15432837	1	3264.51928711	73.07083893	2.535	0	62710.78976193	69	12607	12543	12609	12349
0	0.87250602	782.5	275.08746457	7.97983871	8	0	1.235	nan	0.00558749	22.08462955	3247.98324154	1	3270.06787109	69.6836853	2.86	0	63605.64641885	70	12607	12543	12610	12349
0	1.12307893	781.5	259.05900475	7.97983871	8	0	1.235	nan	0.00443428	22.4421851	3248.03364497	1	3270.47583008	70.44226837	3.12	0	64507.70889768	71	12607	12543	12611	12349
0	0.0	781.5	377.05858773	7.97983871	8	0	1.235	1.61314681	0.0	18.34329662	3247.86226979	1	3266.20556641	75.07733154	2.21	0	62299.6694029	68	12613	12574	12612	12467
0	0.1142001	781.5	376.55636983	7.97983871	8	0	1.235	1.61314681	0.00243238	18.06149194	3248.15432837	1	3266.21582031	77.60098267	2.275	0	62710.78976193	69	12613	12574	12614	12467
0	0.36277139	782.5	364.58746457	7.97983871	8	0	1.235	1.61314681	0.00446999	19.04581119	3247.98324154	1	3267.02905273	72.01254272	2.535	0	63605.64641885	70	12613	12574	12615	12467
0	0.6133443	781.5	356.55900475	7.97983871	8	0	1.235	1.61314681	0.00665142	21.72319096	3248.03364497	1	3269.75683594	67.37991333	2.925	0	64507.70889768	71	12613	12574	12616	12467
0	1.0011016	782.5	342.08435886	7.97983871	8	0	1.235	1.61314681	0.00358185	17.41477878	3247.4709634	1	3264.88574219	73.69075012	3.25	0	65903.6351739	72	12613	12574	12617	12467
0	1.11427758	780.5	336.52924154	7.97983871	8	0	1.235	1.61314681	0.00245439	14.75835482	3247.46796354	1	3262.22631836	75.62143707	3.315	0	66311.06869778	73	12613	12574	12618	12467
1	1.36300917	783.5	326.11592439	7.97983871	8	0	1.235	1.61314681	0.00335033	18.50405347	3247.19858324	1	3265.70263672	69.78265381	3.51	0	67206.50242483	74	12613	12574	12619	12467
0	0.0	781.5	414.55858773	7.97983871	8	0	1.235	nan	0.0	20.81839427	3247.86226979	1	3268.68066406	79.30445862	2.405	0	62299.6694029	68	12621	12574	12620	12467
0	0.1142001	781.5	415.55636983	7.97983871	8	0	1.235	nan	0.00486476	19.84225366	3248.15432837	1	3267.99658203	78.24097443	2.535	0	62710.78976193	69	12621	12574	12622	12467
0	0.36277139	782.5	407.58746457	7.97983871	8	0	1.235	nan	0.00446999	23.33462955	3247.98324154	1	3271.31787109	78.93863678	2.795	0	63605.64641885	70	12621	12574	12623	12467
0	0.6133443	781.5	403.55900475	7.97983871	8	0	1.235	nan	0.00221714	24.17167729	3248.03364497	1	3272.20532227	79.04701233	2.925	0	64507.70889768	71	12621	12574	12624	12467
0	1.0011016	782.5	394.08435886	7.97983871	8	0	1.235	nan	0.00358185	14.82176121	3247.4709634	1	3262.29272461	69.5115509	3.25	0	65903.6351739	72	12621	12574	12625	12467
0	1.11427758	780.5	390.02924154	7.97983871	8	0	1.235	nan	0.00490878	10.75493685	3247.46796354	1	3258.22290039	73.19056702	3.38	0	66311.06869778	73	12621	12574	12626	12467
0	1.36300917	783.5	382.61592439	7.97983871	8	0	1.235	nan	0.00335033	9.8797859	3247.19858324	1	3257.07836914	72.12214661	3.575	0	67206.50242483	74	12621	12574	12627	12467
0	1.61314681	782.5	381.589252	7.97983871	8	0	1.235	nan	-0.02443099	14.04863906	3247.33856797	1	3261.38720703	64.90719604	2.145	0	68106.99793175	75	12621	12574	12628	12467
0	2.0004514	782.5	369.58610743	7.97983871	8	0	1.235	nan	0.00430325	6.80726941	3247.98887317	1	3254.79614258	75.14590454	2.535	0	69501.2944548	76	12621	12574	12629	12467
0	2.11437013	782.5	365.58663052	7.97983871	8	0	1.235	nan	0.00487677	10.68780159	3248.14520623	1	3258.83300781	70.40411377	2.665	0	69911.40185513	77	12621	12574	12630	12467
0	2.36325639	781.5	359.58610743	7.97983871	8	0	1.235	nan	0.00446433	12.6675059	3247.84763082	1	3260.51513672	70.16601562	2.925	0	70807.39239938	78	12621	12574	12631	12467
0	2.61296233	784.5	348.14480123	7.97983871	8	0	1.235	nan	0.00778694	19.68293165	3247.73869921	1	3267.42163086	71.43281555	3.38	0	71706.33380155	79	12621	12574	12632	12467
0	3.00312667	783.5	351.11494467	7.97983871	8	0	1.235	nan	-0.01708682	27.36660147	3247.54355478	1	3274.91015625	78.33906555	1.82	0	73110.92540238	80	12621	12574	12633	12467
0	3.11418186	784.5	338.64438421	7.97983871	8	0	1.235	nan	0.00250126	26.75690692	3247.40813215	1	3274.16503906	76.63028717	1.885	0	73510.7240841	81	12621	12574	12634	12467
0	3.36275421	782.5	326.08610743	7.97983871	8	0	1.235	nan	0.00335248	20.16157638	3247.30058182	1	3267.4621582	79.95638275	2.08	0	74405.58457513	82	12621	12574	12635	12467
0	3.61326521	782.5	303.08610743	7.97983871	8	0	1.235	nan	0.00221769	15.421273	3247.65221332	1	3263.07348633	75.62567902	2.21	0	75307.42414858	83	12621	12574	12636	12467
0	4.00029766	783.5	278.11373178	7.97983871	8	0	1.235	nan	0.0	18.75094004	3248.65848379	1	3267.40942383	71.01202393	2.21	0	76700.7409706	84	12621	12574	12637	12467
0	4.11399272	781.5	272.55636983	7.97983871	8	0	1.235	nan	0.00244318	21.63045967	3249.35489189	1	3270.98535156	73.16314697	2.275	0	77110.043196	85	12621	12574	12638	12467
0	4.36276902	784.5	255.61055984	7.97983871	8	0	1.235	nan	0.00446631	27.25575707	3248.99595191	1	3276.25170898	67.1895752	2.535	0	78005.6378852	86	12621	12574	12639	12467
0	4.61294078	782.5	237.58610743	7.97983871	8	0	1.235	nan	0.00444139	34.09265277	3249.12707379	1	3283.21972656	75.27360535	2.795	0	78906.25622745	87	12621	12574	12640	12467
0	0.0	782.5	197.58746457	7.97983871	8	0	1.235	0.63833021	0.0	28.13296939	3247.98324154	1	3276.11621094	73.03543854	1.885	0	63605.64641885	70	12642	12504	12641	12349
1	0.25057291	781.5	213.55900475	7.97983871	8	0	1.235	0.63833021	0.01108571	31.31523198	3248.03364497	1	3279.34887695	72.31848907	2.535	0	64507.70889768	71	12642	12504	12643	12349
0	0.0	782.5	232.58746457	7.97983871	8	0	1.235	nan	0.0	30.97403385	3247.98324154	1	3278.95727539	70.50461578	2.405	0	63605.64641885	70	12645	12504	12644	12349
0	0.0	782.5	215.58435886	7.97983871	8	0	1.235	0.36190757	0.0	38.62620457	3247.4709634	1	3286.09716797	78.26381683	2.015	0	65903.6351739	72	12647	12642	12646	12349
1	0.11317598	780.5	203.52924154	7.97983871	8	0	1.235	0.36190757	0.0	29.05791537	3247.46796354	1	3276.52587891	76.53136444	2.015	0	66311.06869778	73	12647	12642	12648	12349
0	0.0	782.5	246.08435886	7.97983871	8	0	1.235	nan	0.0	26.83763035	3247.4709634	1	3274.30859375	77.08171082	1.69	0	65903.6351739	72	12650	12642	12649	12349
0	0.11317598	780.5	235.02924154	7.97983871	8	0	1.235	nan	0.00490878	26.24419466	3247.46796354	1	3273.7121582	75.75923157	1.82	0	66311.06869778	73	12650	12642	12651	12349
0	0.36190757	783.5	245.61592439	7.97983871	8	0	1.235	nan	0.00558389	27.12832105	3247.19858324	1	3274.3269043	72.35832977	2.145	0	67206.50242483	74	12650	12642	12652	12349
0	0.61204521	782.5	247.089252	7.97983871	8	0	1.235	nan	0.0033315	22.74175429	3247.33856797	1	3270.08032227	65.0062027	2.34	0	68106.99793175	75	12650	12642	12653	12349
0	0.9993498	782.5	248.08610743	7.97983871	8	0	1.235	nan	0.0	27.44032605	3247.98887317	1	3275.42919922	78.23493195	2.34	0	69501.2944548	76	12650	12642	12654	12349
0	1.11326852	782.5	237.58663052	7.97983871	8	0	1.235	nan	0.00731516	30.16045784	3248.14520623	1	3278.30566406	70.07538605	2.535	0	69911.40185513	77	12650	12642	12655	12349
0	1.36215478	781.5	220.58610743	7.97983871	8	0	1.235	nan	0.00446433	32.22341411	3247.84763082	1	3280.07104492	72.55038452	2.795	0	70807.39239938	78	12650	12642	12656	12349
0	0.0	783.5	184.11592439	7.97983871	8	0	1.235	nan	0.0	35.53628004	3247.19858324	1	3282.73486328	77.59366608	1.82	0	67206.50242483	74	12658	12647	12657	12349
0	0.25013764	782.5	181.589252	7.97983871	8	0	1.235	nan	-0.0122155	38.18267226	3247.33856797	1	3285.52124023	77.86077881	1.105	0	68106.99793175	75	12658	12647	12659	12349
0	0.63744223	782.5	175.58610743	7.97983871	8	0	1.235	nan	0.00286883	28.73817761	3247.98887317	1	3276.72705078	80.52274323	1.365	0	69501.2944548	76	12658	12647	12660	12349
0	0.0	783.5	213.61592439	7.97983871	8	0	1.235	1.64011749	0.0	44.56826246	3247.19858324	1	3291.7668457	74.79667664	1.755	0	67206.50242483	74	12662	12647	12661	12349
0	0.25013764	782.5	209.589252	7.97983871	8	0	1.235	1.64011749	0.008884	34.56963515	3247.33856797	1	3281.90820312	67.97457886	2.275	0	68106.99793175	75	12662	12647	12663	12349
0	0.63744223	782.5	208.08610743	7.97983871	8	0	1.235	1.64011749	0.00358604	25.67592175	3247.98887317	1	3273.66479492	70.72842407	2.6	0	69501.2944548	76	12662	12647	12664	12349
0	0.75136095	782.5	196.08663052	7.97983871	8	0	1.235	1.64011749	0.0	28.95318244	3248.14520623	1	3277.09838867	68.94161987	2.6	0	69911.40185513	77	12662	12647	12665	12349
0	1.00024722	781.5	183.58610743	7.97983871	8	0	1.235	1.64011749	-0.01450908	25.31423442	3247.84763082	1	3273.16186523	78.33324432	1.755	0	70807.39239938	78	12662	12647	12666	12349
1	1.24995316	784.5	197.64480123	7.97983871	8	0	1.235	1.64011749	0.02002355	27.56745314	3247.73869921	1	3275.30615234	68.79007721	2.925	0	71706.33380155	79	12662	12647	12667	12349
0	0.0	782.5	297.089252	7.97983871	8	0	1.235	1.38997985	0.0	14.75347304	3247.33856797	1	3262.09204102	63.60154343	3.9	0	68106.99793175	75	12669	12613	12668	12467
0	0.38730459	782.5	287.58610743	7.97983871	8	0	1.235	1.38997985	-0.01506136	7.09486707	3247.98887317	1	3255.08374023	71.64490509	2.535	0	69501.2944548	76	12669	12613	12670	12467
0	0.50122331	782.5	279.08663052	7.97983871	8	0	1.235	1.38997985	0.00243839	8.33306526	3248.14520623	1	3256.47827148	69.13808441	2.6	0	69911.40185513	77	12669	12613	12671	12467
0	0.75010957	781.5	266.58610743	7.97983871	8	0	1.235	1.38997985	0.00558042	6.77981059	3247.84763082	1	3254.62744141	78.10891724	2.925	0	70807.39239938	78	12669	12613	12672	12467
1	0.99981552	784.5	246.14480123	7.97983871	8	0	1.235	1.38997985	0.00333726	24.55085158	3247.73869921	1	3272.28955078	73.59810638	3.12	0	71706.33380155	79	12669	12613	12673	12467
0	0.0	782.5	346.089252	7.97983871	8	0	1.235	1.38997985	0.0	17.66216445	3247.33856797	1	3265.00073242	63.31578064	2.21	0	68106.99793175	75	12675	12613	12674	12467
0	0.38730459	782.5	328.58610743	7.97983871	8	0	1.235	1.38997985	0.00358604	27.61244519	3247.98887317	1	3275.60131836	77.22506714	2.535	0	69501.2944548	76	12675	12613	12676	12467
0	0.50122331	782.5	322.08663052	7.97983871	8	0	1.235	1.38997985	0.00731516	21.1091883	3248.14520623	1	3269.25439453	71.24777222	2.73	0	69911.40185513	77	12675	12613	12677	12467
0	0.75010957	781.5	313.08610743	7.97983871	8	0	1.235	1.38997985	0.00223217	20.07302348	3247.84763082	1	3267.9206543	76.50948334	2.86	0	70807.39239938	78	12675	12613	12678	12467
1	0.99981552	784.5	296.14480123	7.97983871	8	0	1.235	1.38997985	0.00444968	12.96759962	3247.73869921	1	3260.70629883	69.86386108	3.12	0	71706.33380155	79	12675	12613	12679	12467
0	0.0	782.5	416.089252	7.97983871	8	0	1.235	2.00011839	0.0	15.01494765	3247.33856797	1	3262.35351562	66.90139008	2.08	0	68106.99793175	75	12681	12581	12680	12467
0	0.38730459	782.5	409.08610743	7.97983871	8	0	1.235	2.00011839	0.00286883	19.09657605	3247.98887317	1	3267.08544922	80.57964325	2.34	0	69501.2944548	76	12681	12581	12682	12467
0	0.50122331	782.5	405.58663052	7.97983871	8	0	1.235	2.00011839	-0.00243839	17.76763557	3248.14520623	1	3265.9128418	74.19363403	2.275	0	69911.40185513	77	12681	12581	12683	12467
0	0.75010957	781.5	403.08610743	7.97983871	8	0	1.235	2.00011839	0.00334825	16.99856059	3247.84763082	1	3264.84619141	79.10655212	2.47	0	70807.39239938	78	12681	12581	12684	12467
0	0.99981552	784.5	396.64480123	7.97983871	8	0	1.235	2.00011839	0.00333726	15.08674025	3247.73869921	1	3262.82543945	75.77800751	2.665	0	71706.33380155	79	12681	12581	12685	12467
0	1.38997985	783.5	387.11494467	7.97983871	8	0	1.235	2.00011839	-0.00071195	16.21840811	3247.54355478	1	3263.76196289	76.35409546	2.6	0	73110.92540238	80	12681	12581	12686	12467
0	1.50103504	784.5	379.64438421	7.97983871	8	0	1.235	2.00011839	0.02251133	17.68879168	3247.40813215	1	3265.09692383	75.5825882	3.185	0	73510.7240841	81	12681	12581	12687	12467
1	1.7496074	782.5	371.58610743	7.97983871	8	0	1.235	2.00011839	0.00670496	18.53462326	3247.30058182	1	3265.83520508	79.25528717	3.575	0	74405.58457513	82	12681	12581	12688	12467
0	0.0	782.5	450.589252	7.97983871	8	0	1.235	1.38997985	0.0	11.90068984	3247.33856797	1	3259.23925781	72.09928894	2.145	0	68106.99793175	75	12690	12581	12689	12467
0	0.38730459	782.5	449.08610743	7.97983871	8	0	1.235	1.38997985	0.00502045	8.43226941	3247.98887317	1	3256.42114258	76.76406097	2.6	0	69501.2944548	76	12690	12581	12691	12467
0	0.50122331	782.5	446.08663052	7.97983871	8	0	1.235	1.38997985	0.00487677	9.26202034	3248.14520623	1	3257.40722656	75.13117981	2.73	0	69911.40185513	77	12690	12581	12692	12467
0	0.75010957	781.5	447.08610743	7.97983871	8	0	1.235	1.38997985	0.00446433	6.50002543	3247.84763082	1	3254.34765625	78.57843781	2.99	0	70807.39239938	78	12690	12581	12693	12467
1	0.99981552	784.5	443.64480123	7.97983871	8	0	1.235	1.38997985	0.00333726	9.70539259	3247.73869921	1	3257.4440918	76.32998657	3.185	0	71706.33380155	79	12690	12581	12694	12467
0	0.0	783.5	171.61494467	7.97983871	8	0	1.235	3.17047152	0.0	40.77797843	3247.54355478	1	3288.3215332	73.82113647	1.495	0	73110.92540238	80	12696	12662	12695	12349
0	0.11105519	784.5	172.14438421	7.97983871	8	0	1.235	3.17047152	-0.01250629	43.45417254	3247.40813215	1	3290.86230469	71.51411438	1.17	0	73510.7240841	81	12696	12662	12697	12349
0	0.35962755	782.5	181.58610743	7.97983871	8	0	1.235	3.17047152	0.00558746	25.47822677	3247.30058182	1	3272.77880859	75.98661804	1.495	0	74405.58457513	82	12696	12662	12698	12349
0	0.61013854	782.5	184.58610743	7.97983871	8	0	1.235	3.17047152	0.0	28.22376324	3247.65221332	1	3275.87597656	77.20053101	1.495	0	75307.42414858	83	12696	12662	12699	12349
0	0.99717099	783.5	190.61373178	7.97983871	8	0	1.235	3.17047152	0.01004797	25.65401621	3248.65848379	1	3274.3125	80.36469269	2.405	0	76700.7409706	84	12696	12662	12700	12349
0	1.11086605	781.5	188.55636983	7.97983871	8	0	1.235	3.17047152	-0.02931819	23.55917061	3249.35489189	1	3272.9140625	76.49782562	1.625	0	77110.043196	85	12696	12662	12701	12349
0	1.35964236	784.5	194.11055984	7.97983871	8	0	1.235	3.17047152	0.00111658	20.83241723	3248.99595191	1	3269.82836914	68.38058472	1.69	0	78005.6378852	86	12696	12662	12702	12349
0	1.60981412	782.5	200.58610743	7.97983871	8	0	1.235	3.17047152	0.00111035	19.96814105	3249.12707379	1	3269.09521484	74.86499023	1.755	0	78906.25622745	87	12696	12662	12703	12349
0	1.99702423	782.5	192.08610743	7.97983871	8	0	1.235	3.17047152	0.00932597	19.81387764	3246.00936455	1	3265.82324219	80.02313995	2.6	0	80300.21261688	88	12696	12662	12704	12349
0	2.11115299	782.5	185.58570313	7.97983871	8	0	1.235	3.17047152	-0.02190508	16.50378655	3246.04650642	1	3262.55029297	79.13342285	2.015	0	80711.07617218	89	12696	12662	12705	12349
0	2.36575309	782.5	181.08691602	7.97983871	8	0	1.235	3.17047152	0.01418346	17.44334355	3246.05616817	1	3263.49951172	76.65169525	2.86	0	81627.63650923	90	12696	12662	12706	12349
